"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment","gene","id"
"1",32.927032842081,-0.0741596843574395,0.292949875107971,-0.253148031997307,0.800153823173901,0.901024007044248,"Dofetilide","A2M_12371","A2M_12371/Dofetilide"
"2",215.210018627713,-0.355241173474003,0.208343958780597,-1.70507067041046,0.0881812449182774,0.259352626333831,"Dofetilide","AARS_3","AARS_3/Dofetilide"
"3",151.205917766057,0.275891905485304,0.185890177233641,1.4841661328804,0.137764852087265,0.341838138606431,"Dofetilide","AASDHPPT_21936","AASDHPPT_21936/Dofetilide"
"4",30.3851194993422,-0.373727640344109,0.258418159604348,-1.44621276196807,0.148117535308783,0.356702528852239,"Dofetilide","AATF_26432","AATF_26432/Dofetilide"
"5",0.840465496097652,0.203571141229254,0.383272272630873,0.531139755641317,0.595321936608817,NA,"Dofetilide","ABCA6_22690","ABCA6_22690/Dofetilide"
"6",1.05554611151815,0.508953296630969,0.400991736757079,1.26923637067188,0.204356772694977,NA,"Dofetilide","ABCA6_28368","ABCA6_28368/Dofetilide"
"7",0.667061481457981,-0.261591075383607,0.37894930567207,-0.690306253285442,0.490001616242882,NA,"Dofetilide","ABCB1_12","ABCB1_12/Dofetilide"
"8",31.4460934579426,-0.045938267929773,0.232138330017965,-0.197891782568686,0.843129733600712,0.922711863846786,"Dofetilide","ABCB10_14348","ABCB10_14348/Dofetilide"
"9",0.459871066706658,-0.279269810566474,0.319828890350691,-0.873185065490037,0.382562213715294,NA,"Dofetilide","ABCB11_21010","ABCB11_21010/Dofetilide"
"10",2.23900245269362,-0.019355489233052,0.393158555607239,-0.0492307466211874,0.96073540870629,NA,"Dofetilide","ABCB6_26787","ABCB6_26787/Dofetilide"
"11",64.1749089341152,-0.11787849471445,0.232639410998167,-0.506700452037247,0.612365013348606,0.788998417774391,"Dofetilide","ABCC1_15868","ABCC1_15868/Dofetilide"
"12",0.353370818984933,0.58620846228524,0.355380583239359,1.6495230463686,0.0990405257130628,NA,"Dofetilide","ABCC2_22","ABCC2_22/Dofetilide"
"13",0.218472103893818,-0.00645691701270983,0.258825712832935,-0.0249469689160195,0.980097263100047,NA,"Dofetilide","ABCC2_26620","ABCC2_26620/Dofetilide"
"14",0.531255670674857,-0.00399549293391201,0.365197890122983,-0.0109406243627708,0.991270818878928,NA,"Dofetilide","ABCC3_23353","ABCC3_23353/Dofetilide"
"15",0.603103306767506,0.308249785949445,0.374841675183919,0.822346623539657,0.410879648581904,NA,"Dofetilide","ABCC3_26788","ABCC3_26788/Dofetilide"
"16",19.1351345991004,0.00656771673909617,0.22558401611451,0.0291142823512916,0.97677344495781,0.988560322835055,"Dofetilide","ABCC4_16668","ABCC4_16668/Dofetilide"
"17",85.8125604942789,0.0585619351743262,0.167797014040321,0.349004632229355,0.727085831955825,0.853453093278068,"Dofetilide","ABCC4_26789","ABCC4_26789/Dofetilide"
"18",152.376583045847,0.247649796138609,0.162741342427764,1.5217386832638,0.128074570775293,0.327660274569681,"Dofetilide","ABCC5_26","ABCC5_26/Dofetilide"
"19",122.938322570129,-0.0363848604159283,0.187284542396222,-0.194275832646946,0.845959907864477,0.924041145113577,"Dofetilide","ABCF1_35","ABCF1_35/Dofetilide"
"20",15.9395465872114,-0.412794498692961,0.287043891583714,-1.43808842757615,0.150408965709879,0.357313909919158,"Dofetilide","ABCF3_36","ABCF3_36/Dofetilide"
"21",1.7786622636615,0.590179870754,0.402632407999327,1.4658031967337,0.142701909934132,NA,"Dofetilide","ABCG1_37","ABCG1_37/Dofetilide"
"22",0.793433398206304,-0.226084809551773,0.385252166174231,-0.58684889898718,0.55730519233067,NA,"Dofetilide","ABCG2_25072","ABCG2_25072/Dofetilide"
